     0.498,  1882.076,  2819.350,  1256.393
     0.499,  1885.352,  2826.142,  1257.740
     0.500,  1888.625,  2832.938,  1259.084
     0.501,  1891.897,  2839.738,  1260.425
     0.502,  1895.167,  2846.541,  1261.762
     0.503,  1898.435,  2853.348,  1263.097
     0.504,  1901.701,  2860.158,  1264.429
     0.505,  1904.965,  2866.972,  1265.757
     0.506,  1908.227,  2873.790,  1267.083
     0.507,  1911.487,  2880.611,  1268.406
     0.508,  1914.745,  2887.436,  1269.725
     0.509,  1918.002,  2894.264,  1271.041
     0.510,  1921.256,  2901.097,  1272.355
     0.511,  1924.509,  2907.932,  1273.665
     0.512,  1927.759,  2914.772,  1274.973
     0.513,  1931.007,  2921.614,  1276.277
     0.514,  1934.254,  2928.461,  1277.579
     0.515,  1937.499,  2935.311,  1278.877
     0.516,  1940.742,  2942.165,  1280.173
     0.517,  1943.983,  2949.021,  1281.465
     0.518,  1947.221,  2955.882,  1282.755
     0.519,  1950.459,  2962.747,  1284.041
     0.520,  1953.694,  2969.615,  1285.325
     0.521,  1956.927,  2976.486,  1286.606
     0.522,  1960.158,  2983.361,  1287.883
     0.523,  1963.388,  2990.239,  1289.158
     0.524,  1966.615,  2997.122,  1290.430
     0.525,  1969.841,  3004.007,  1291.699
     0.526,  1973.064,  3010.896,  1292.965
     0.527,  1976.286,  3017.789,  1294.228
     0.528,  1979.506,  3024.685,  1295.488
     0.529,  1982.724,  3031.585,  1296.746
     0.530,  1985.940,  3038.488,  1298.000
     0.531,  1989.154,  3045.395,  1299.251
     0.532,  1992.366,  3052.305,  1300.500
     0.533,  1995.577,  3059.219,  1301.746
     0.534,  1998.785,  3066.136,  1302.989
     0.535,  2001.991,  3073.057,  1304.229
     0.536,  2005.196,  3079.981,  1305.466
     0.537,  2008.398,  3086.908,  1306.700
     0.538,  2011.599,  3093.840,  1307.932
     0.539,  2014.798,  3100.774,  1309.161
     0.540,  2017.995,  3107.712,  1310.386
     0.541,  2021.190,  3114.655,  1311.610
     0.542,  2024.383,  3121.599,  1312.830
     0.543,  2027.575,  3128.548,  1314.047
     0.544,  2030.764,  3135.500,  1315.262
     0.545,  2033.951,  3142.455,  1316.473
     0.546,  2037.137,  3149.414,  1317.682
     0.547,  2040.321,  3156.376,  1318.889
     0.548,  2043.503,  3163.342,  1320.092
     0.549,  2046.682,  3170.311,  1321.293
     0.550,  2049.860,  3177.283,  1322.491
     0.551,  2053.036,  3184.260,  1323.686
     0.552,  2056.211,  3191.240,  1324.878
     0.553,  2059.383,  3198.222,  1326.068
     0.554,  2062.554,  3205.208,  1327.255
     0.555,  2065.722,  3212.198,  1328.438
     0.556,  2068.889,  3219.191,  1329.620
     0.557,  2072.054,  3226.188,  1330.799
     0.558,  2075.217,  3233.188,  1331.975
     0.559,  2078.377,  3240.190,  1333.148
     0.560,  2081.537,  3247.197,  1334.318
     0.561,  2084.694,  3254.207,  1335.486
     0.562,  2087.850,  3261.221,  1336.651
     0.563,  2091.003,  3268.238,  1337.814
     0.564,  2094.155,  3275.258,  1338.974
     0.565,  2097.304,  3282.281,  1340.130
     0.566,  2100.452,  3289.308,  1341.285
     0.567,  2103.598,  3296.338,  1342.437
     0.568,  2106.742,  3303.372,  1343.586
     0.569,  2109.885,  3310.409,  1344.732
     0.570,  2113.025,  3317.449,  1345.876
     0.571,  2116.163,  3324.493,  1347.017
     0.572,  2119.300,  3331.540,  1348.155
     0.573,  2122.435,  3338.590,  1349.291
     0.574,  2125.568,  3345.644,  1350.424
     0.575,  2128.699,  3352.701,  1351.555
     0.576,  2131.828,  3359.761,  1352.683
     0.577,  2134.955,  3366.824,  1353.808
     0.578,  2138.081,  3373.891,  1354.931
     0.579,  2141.204,  3380.962,  1356.051
     0.580,  2144.326,  3388.035,  1357.168
     0.581,  2147.446,  3395.112,  1358.283
     0.582,  2150.564,  3402.192,  1359.396
     0.583,  2153.680,  3409.275,  1360.505
     0.584,  2156.794,  3416.362,  1361.612
     0.585,  2159.907,  3423.452,  1362.717
     0.586,  2163.018,  3430.546,  1363.819
     0.587,  2166.126,  3437.642,  1364.919
     0.588,  2169.233,  3444.742,  1366.016
     0.589,  2172.338,  3451.845,  1367.110
     0.590,  2175.441,  3458.951,  1368.202
     0.591,  2178.542,  3466.061,  1369.291
     0.592,  2181.642,  3473.173,  1370.378
     0.593,  2184.740,  3480.290,  1371.462
     0.594,  2187.835,  3487.409,  1372.544
     0.595,  2190.929,  3494.532,  1373.623
     0.596,  2194.021,  3501.657,  1374.700
     0.597,  2197.111,  3508.786,  1375.774
     0.598,  2200.199,  3515.919,  1376.846
     0.599,  2203.286,  3523.054,  1377.915
     0.600,  2206.371,  3530.193,  1378.982
     0.601,  2209.454,  3537.335,  1380.046
     0.602,  2212.535,  3544.480,  1381.108
     0.603,  2215.613,  3551.628,  1382.167
     0.604,  2218.691,  3558.781,  1383.224
     0.605,  2221.766,  3565.935,  1384.278
     0.606,  2224.840,  3573.092,  1385.330
     0.607,  2227.912,  3580.255,  1386.379
     0.608,  2230.982,  3587.419,  1387.427
     0.609,  2234.050,  3594.586,  1388.471
     0.610,  2237.116,  3601.757,  1389.513
     0.611,  2240.181,  3608.931,  1390.553
     0.612,  2243.243,  3616.108,  1391.590
     0.613,  2246.304,  3623.289,  1392.625
     0.614,  2249.363,  3630.472,  1393.657
     0.615,  2252.420,  3637.659,  1394.687
     0.616,  2255.476,  3644.849,  1395.715
     0.617,  2258.529,  3652.042,  1396.740
     0.618,  2261.581,  3659.238,  1397.763
     0.619,  2264.631,  3666.437,  1398.784
     0.620,  2267.679,  3673.639,  1399.802
     0.621,  2270.725,  3680.845,  1400.817
     0.622,  2273.769,  3688.053,  1401.830
     0.623,  2276.812,  3695.266,  1402.841
     0.624,  2279.853,  3702.481,  1403.850
     0.625,  2282.892,  3709.699,  1404.856
     0.626,  2285.928,  3716.920,  1405.860
     0.627,  2288.964,  3724.145,  1406.862
     0.628,  2291.998,  3731.372,  1407.861
     0.629,  2295.029,  3738.602,  1408.858
     0.630,  2298.059,  3745.836,  1409.852
     0.631,  2301.087,  3753.073,  1410.844
     0.632,  2304.113,  3760.312,  1411.834
     0.633,  2307.137,  3767.555,  1412.821
     0.634,  2310.160,  3774.802,  1413.807
     0.635,  2313.181,  3782.051,  1414.790
     0.636,  2316.200,  3789.303,  1415.770
     0.637,  2319.217,  3796.559,  1416.748
     0.638,  2322.232,  3803.816,  1417.724
     0.639,  2325.246,  3811.078,  1418.698
     0.640,  2328.258,  3818.344,  1419.670
     0.641,  2331.268,  3825.611,  1420.639
     0.642,  2334.276,  3832.881,  1421.605
